Date,Crop,State,District,Market,Modal_Price,Min_Price,Max_Price,Arrivals,Unit
2024-07-23,Apple,Jammu and Kashmir,Srinagar,Srinagar Wholesale,8127.0,6665.0,9114.0,236.0,INR/Quintal
2016-12-29,Potato,Bihar,Purnia,Purnia Wholesale,1601.0,1313.0,1795.0,4486.0,INR/Quintal
2024-03-02,Cotton,Gujarat,Rajkot,Rajkot Wholesale,8757.0,7181.0,9820.0,1669.0,INR/Quintal
2023-05-27,Coconut,Tamil Nadu,Chennai,Chennai Wholesale,2365.0,1939.0,2652.0,645.0,INR/Quintal
2022-09-09,Coffee,Kerala,Kozhikode,Kozhikode Wholesale,18863.0,15469.0,21153.0,731.0,INR/Quintal
2016-11-06,Rice,Telangana,Hyderabad,Hyderabad Wholesale,2141.0,1756.0,2401.0,3219.0,INR/Quintal
2024-06-27,Potato,Bihar,Purnia,Purnia Wholesale,922.0,756.0,1034.0,4112.0,INR/Quintal
2020-03-07,Coffee,Kerala,Ernakulam,Ernakulam Wholesale,15565.0,12765.0,17455.0,2112.0,INR/Quintal
2021-11-09,Maize,Karnataka,Bangalore,Bangalore Wholesale,2059.0,1689.0,2309.0,3278.0,INR/Quintal
2023-02-15,Potato,Punjab,Ludhiana,Ludhiana Wholesale,2388.0,1958.0,2678.0,5258.0,INR/Quintal
2021-02-17,Coconut,Andhra Pradesh,Chittoor,Chittoor Wholesale,2045.0,1677.0,2293.0,6911.0,INR/Quintal
2022-08-18,Pulses,Maharashtra,Nashik,Nashik Wholesale,7188.0,5895.0,8061.0,725.0,INR/Quintal
2025-04-18,Potato,West Bengal,Kolkata,Kolkata Wholesale,1707.0,1400.0,1914.0,5764.0,INR/Quintal
2018-01-27,Apple,Himachal Pradesh,Mandi,Mandi Wholesale,5051.0,4142.0,5664.0,729.0,INR/Quintal
2019-04-21,Rice,Tamil Nadu,Chennai,Chennai Wholesale,1549.0,1270.0,1737.0,3135.0,INR/Quintal
2017-09-04,Maize,Andhra Pradesh,Chittoor,Chittoor Wholesale,1422.0,1166.0,1595.0,1146.0,INR/Quintal
2017-10-05,Cotton,Andhra Pradesh,Krishna,Krishna Wholesale,5680.0,4658.0,6370.0,3252.0,INR/Quintal
2020-11-13,Tea,Kerala,Kozhikode,Kozhikode Wholesale,5402.0,4430.0,6058.0,2416.0,INR/Quintal
2019-08-15,Wheat,Haryana,Hisar,Hisar Wholesale,2178.0,1786.0,2442.0,3073.0,INR/Quintal
2022-06-03,Apple,Jammu and Kashmir,Srinagar,Srinagar Wholesale,9610.0,7881.0,10777.0,1457.0,INR/Quintal
2023-12-06,Rice,Andhra Pradesh,Krishna,Krishna Wholesale,2902.0,2380.0,3254.0,4054.0,INR/Quintal
2025-06-04,Coffee,Tamil Nadu,Madurai,Madurai Wholesale,21140.0,17336.0,23706.0,4393.0,INR/Quintal
2015-02-06,Maize,Karnataka,Bangalore,Bangalore Wholesale,1319.0,1082.0,1479.0,2186.0,INR/Quintal
2025-07-18,Pulses,Uttar Pradesh,Kanpur,Kanpur Wholesale,5745.0,4711.0,6442.0,3098.0,INR/Quintal
2024-06-02,Apple,Himachal Pradesh,Shimla,Shimla Wholesale,6190.0,5076.0,6941.0,591.0,INR/Quintal
2025-04-24,Oilseeds,Maharashtra,Mumbai,Mumbai Wholesale,6087.0,4992.0,6826.0,3985.0,INR/Quintal
2019-03-29,Maize,Bihar,Purnia,Purnia Wholesale,1547.0,1269.0,1735.0,4755.0,INR/Quintal
2021-05-15,Coffee,Tamil Nadu,Chennai,Chennai Wholesale,15139.0,12415.0,16977.0,4568.0,INR/Quintal
2021-03-14,Apple,Himachal Pradesh,Mandi,Mandi Wholesale,7710.0,6323.0,8646.0,2400.0,INR/Quintal
2022-12-24,Wheat,Rajasthan,Udaipur,Udaipur Wholesale,2437.0,1999.0,2733.0,1323.0,INR/Quintal
2017-05-22,Wheat,Bihar,Gaya,Gaya Wholesale,2470.0,2026.0,2770.0,4002.0,INR/Quintal
2019-12-27,Sugarcane,Tamil Nadu,Chennai,Chennai Wholesale,375.0,308.0,421.0,2369.0,INR/Quintal
2018-07-20,Tea,Assam,Cachar,Cachar Wholesale,9564.0,7843.0,10725.0,3230.0,INR/Quintal
2020-10-10,Coffee,Tamil Nadu,Madurai,Madurai Wholesale,19124.0,15683.0,21446.0,1665.0,INR/Quintal
2016-08-18,Wheat,Madhya Pradesh,Bhopal,Bhopal Wholesale,2089.0,1713.0,2343.0,1903.0,INR/Quintal
2020-03-18,Sugarcane,Maharashtra,Nagpur,Nagpur Wholesale,414.0,340.0,464.0,6550.0,INR/Quintal
2016-12-29,Sugarcane,Maharashtra,Mumbai,Mumbai Wholesale,314.0,258.0,352.0,5952.0,INR/Quintal
2018-09-27,Apple,Himachal Pradesh,Mandi,Mandi Wholesale,8114.0,6654.0,9099.0,865.0,INR/Quintal
2016-02-01,Sugarcane,Karnataka,Mysore,Mysore Wholesale,459.0,376.0,515.0,2941.0,INR/Quintal
2016-11-29,Maize,Bihar,Purnia,Purnia Wholesale,1875.0,1538.0,2103.0,2070.0,INR/Quintal
2023-06-18,Coconut,Karnataka,Mysore,Mysore Wholesale,3364.0,2759.0,3772.0,2152.0,INR/Quintal
2021-02-02,Sugarcane,Maharashtra,Mumbai,Mumbai Wholesale,445.0,365.0,499.0,5638.0,INR/Quintal
2019-06-24,Rice,Odisha,Bhubaneswar,Bhubaneswar Wholesale,1639.0,1344.0,1838.0,4228.0,INR/Quintal
2016-01-31,Coffee,Karnataka,Mysore,Mysore Wholesale,9260.0,7594.0,10384.0,1350.0,INR/Quintal
2021-10-28,Rice,Uttar Pradesh,Varanasi,Varanasi Wholesale,2722.0,2232.0,3052.0,3358.0,INR/Quintal
2024-01-18,Oilseeds,Madhya Pradesh,Bhopal,Bhopal Wholesale,4419.0,3624.0,4955.0,4176.0,INR/Quintal
2015-03-17,Wheat,Madhya Pradesh,Bhopal,Bhopal Wholesale,2282.0,1871.0,2559.0,989.0,INR/Quintal
2015-09-22,Tea,Assam,Dibrugarh,Dibrugarh Wholesale,11947.0,9797.0,13397.0,1525.0,INR/Quintal
2021-11-07,Sugarcane,Karnataka,Belgaum,Belgaum Wholesale,529.0,434.0,593.0,4108.0,INR/Quintal
2019-12-25,Pulses,Maharashtra,Mumbai,Mumbai Wholesale,5075.0,4162.0,5691.0,5918.0,INR/Quintal
2016-12-18,Pulses,Madhya Pradesh,Bhopal,Bhopal Wholesale,4410.0,3617.0,4945.0,2252.0,INR/Quintal
2022-08-14,Wheat,Haryana,Gurgaon,Gurgaon Wholesale,2162.0,1773.0,2424.0,634.0,INR/Quintal
2024-06-17,Oilseeds,Madhya Pradesh,Bhopal,Bhopal Wholesale,4357.0,3573.0,4886.0,780.0,INR/Quintal
2024-12-14,Pulses,Rajasthan,Jodhpur,Jodhpur Wholesale,7136.0,5852.0,8002.0,2198.0,INR/Quintal
2017-04-30,Coconut,Andhra Pradesh,Krishna,Krishna Wholesale,1150.0,943.0,1290.0,1598.0,INR/Quintal
2024-10-17,Rice,Chhattisgarh,Raipur,Raipur Wholesale,3754.0,3079.0,4210.0,607.0,INR/Quintal
2018-10-22,Coconut,Tamil Nadu,Chennai,Chennai Wholesale,3255.0,2669.0,3650.0,3236.0,INR/Quintal
2015-05-24,Potato,Bihar,Purnia,Purnia Wholesale,1397.0,1146.0,1567.0,4460.0,INR/Quintal
2017-06-03,Maize,Telangana,Warangal,Warangal Wholesale,1623.0,1331.0,1820.0,3863.0,INR/Quintal
2023-08-07,Cotton,Andhra Pradesh,Visakhapatnam,Visakhapatnam Wholesale,5790.0,4748.0,6493.0,867.0,INR/Quintal
2023-09-06,Pulses,Maharashtra,Mumbai,Mumbai Wholesale,4749.0,3895.0,5326.0,1266.0,INR/Quintal
2016-01-31,Tea,Assam,Cachar,Cachar Wholesale,5666.0,4647.0,6354.0,3908.0,INR/Quintal
2023-06-24,Sugarcane,Tamil Nadu,Chennai,Chennai Wholesale,460.0,377.0,516.0,4119.0,INR/Quintal
2023-03-15,Tea,West Bengal,Darjeeling,Darjeeling Wholesale,8293.0,6801.0,9300.0,5901.0,INR/Quintal
2023-01-17,Coffee,Kerala,Kozhikode,Kozhikode Wholesale,20611.0,16903.0,23113.0,4558.0,INR/Quintal
2019-02-01,Maize,Karnataka,Mysore,Mysore Wholesale,1761.0,1444.0,1975.0,6084.0,INR/Quintal
2024-09-25,Rice,Uttar Pradesh,Varanasi,Varanasi Wholesale,1776.0,1456.0,1992.0,2984.0,INR/Quintal
2024-12-15,Oilseeds,Rajasthan,Jaipur,Jaipur Wholesale,4616.0,3785.0,5176.0,1329.0,INR/Quintal
2023-10-28,Maize,Madhya Pradesh,Bhopal,Bhopal Wholesale,2695.0,2210.0,3022.0,1814.0,INR/Quintal
2018-03-13,Cotton,Andhra Pradesh,Krishna,Krishna Wholesale,6633.0,5440.0,7438.0,5263.0,INR/Quintal
2022-03-01,Potato,Bihar,Gaya,Gaya Wholesale,1498.0,1228.0,1680.0,2612.0,INR/Quintal
2017-11-28,Apple,Himachal Pradesh,Shimla,Shimla Wholesale,8027.0,6583.0,9001.0,1687.0,INR/Quintal
2020-11-26,Pulses,Uttar Pradesh,Lucknow,Lucknow Wholesale,5994.0,4916.0,6722.0,1170.0,INR/Quintal
2025-04-22,Oilseeds,Rajasthan,Jodhpur,Jodhpur Wholesale,6078.0,4984.0,6816.0,3534.0,INR/Quintal
2017-12-01,Oilseeds,Maharashtra,Mumbai,Mumbai Wholesale,2771.0,2272.0,3107.0,837.0,INR/Quintal
2018-04-24,Pulses,Maharashtra,Nashik,Nashik Wholesale,6079.0,4985.0,6817.0,4489.0,INR/Quintal
2023-03-02,Pulses,Uttar Pradesh,Lucknow,Lucknow Wholesale,4840.0,3969.0,5428.0,8534.0,INR/Quintal
2021-09-11,Pulses,Madhya Pradesh,Bhopal,Bhopal Wholesale,6871.0,5635.0,7705.0,498.0,INR/Quintal
2024-01-08,Pulses,Madhya Pradesh,Bhopal,Bhopal Wholesale,4881.0,4003.0,5474.0,2603.0,INR/Quintal
2016-09-25,Pulses,Madhya Pradesh,Bhopal,Bhopal Wholesale,5954.0,4883.0,6677.0,682.0,INR/Quintal
2018-03-02,Oilseeds,Gujarat,Vadodara,Vadodara Wholesale,5332.0,4373.0,5979.0,7062.0,INR/Quintal
2023-11-09,Wheat,Madhya Pradesh,Bhopal,Bhopal Wholesale,2040.0,1673.0,2288.0,2887.0,INR/Quintal
2018-05-23,Wheat,Rajasthan,Udaipur,Udaipur Wholesale,2697.0,2212.0,3024.0,3786.0,INR/Quintal
2017-01-02,Tea,Assam,Kamrup,Kamrup Wholesale,6209.0,5092.0,6963.0,4082.0,INR/Quintal
2015-08-23,Wheat,Rajasthan,Jodhpur,Jodhpur Wholesale,1719.0,1410.0,1928.0,1976.0,INR/Quintal
2025-09-19,Cotton,Telangana,Hyderabad,Hyderabad Wholesale,6932.0,5685.0,7774.0,839.0,INR/Quintal
2022-05-29,Wheat,Rajasthan,Udaipur,Udaipur Wholesale,3017.0,2474.0,3383.0,1498.0,INR/Quintal
2017-01-20,Oilseeds,Rajasthan,Jaipur,Jaipur Wholesale,3674.0,3013.0,4120.0,2202.0,INR/Quintal
2022-03-20,Pulses,Madhya Pradesh,Bhopal,Bhopal Wholesale,5628.0,4615.0,6311.0,3276.0,INR/Quintal
2023-06-08,Coconut,Karnataka,Hubli,Hubli Wholesale,2962.0,2429.0,3322.0,4422.0,INR/Quintal
2023-08-12,Sugarcane,Tamil Nadu,Madurai,Madurai Wholesale,552.0,453.0,619.0,1239.0,INR/Quintal
2017-08-11,Sugarcane,Maharashtra,Pune,Pune Wholesale,443.0,363.0,497.0,1037.0,INR/Quintal
2021-12-14,Cotton,Telangana,Warangal,Warangal Wholesale,5514.0,4522.0,6183.0,2405.0,INR/Quintal
2023-02-08,Coffee,Kerala,Thrissur,Thrissur Wholesale,14429.0,11833.0,16181.0,1220.0,INR/Quintal
2024-02-07,Oilseeds,Madhya Pradesh,Bhopal,Bhopal Wholesale,2912.0,2388.0,3266.0,3650.0,INR/Quintal
2024-01-15,Rice,Chhattisgarh,Raipur,Raipur Wholesale,2907.0,2384.0,3260.0,2488.0,INR/Quintal
2019-03-23,Coconut,Andhra Pradesh,Guntur,Guntur Wholesale,1525.0,1251.0,1710.0,5983.0,INR/Quintal
2018-04-12,Maize,Telangana,Nizamabad,Nizamabad Wholesale,1589.0,1303.0,1782.0,891.0,INR/Quintal
2019-08-04,Tea,Assam,Dibrugarh,Dibrugarh Wholesale,15547.0,12750.0,17434.0,2867.0,INR/Quintal
2018-04-06,Rice,Odisha,Bhubaneswar,Bhubaneswar Wholesale,1802.0,1478.0,2021.0,567.0,INR/Quintal
2021-01-26,Oilseeds,Rajasthan,Jodhpur,Jodhpur Wholesale,4366.0,3580.0,4896.0,1581.0,INR/Quintal
2018-11-17,Wheat,Haryana,Faridabad,Faridabad Wholesale,2068.0,1696.0,2319.0,4234.0,INR/Quintal
2023-03-13,Pulses,Maharashtra,Mumbai,Mumbai Wholesale,3995.0,3276.0,4480.0,1188.0,INR/Quintal
2022-10-13,Apple,Himachal Pradesh,Shimla,Shimla Wholesale,6408.0,5255.0,7186.0,324.0,INR/Quintal
2022-05-05,Rice,Punjab,Ludhiana,Ludhiana Wholesale,2198.0,1803.0,2465.0,1458.0,INR/Quintal
2018-05-02,Maize,Bihar,Patna,Patna Wholesale,2284.0,1873.0,2561.0,3584.0,INR/Quintal
2019-03-21,Coffee,Karnataka,Bangalore,Bangalore Wholesale,14653.0,12017.0,16432.0,6480.0,INR/Quintal
2020-09-07,Sugarcane,Tamil Nadu,Chennai,Chennai Wholesale,410.0,336.0,460.0,2310.0,INR/Quintal
2023-11-11,Coffee,Karnataka,Bangalore,Bangalore Wholesale,23726.0,19457.0,26606.0,3007.0,INR/Quintal
2018-12-16,Maize,Andhra Pradesh,Chittoor,Chittoor Wholesale,2135.0,1751.0,2394.0,2468.0,INR/Quintal
2021-07-14,Pulses,Uttar Pradesh,Kanpur,Kanpur Wholesale,6366.0,5221.0,7139.0,745.0,INR/Quintal
2025-03-08,Wheat,Punjab,Amritsar,Amritsar Wholesale,3190.0,2616.0,3577.0,1165.0,INR/Quintal
2019-02-28,Maize,Madhya Pradesh,Bhopal,Bhopal Wholesale,2235.0,1833.0,2506.0,4533.0,INR/Quintal
2018-10-20,Tea,Assam,Kamrup,Kamrup Wholesale,9893.0,8113.0,11094.0,569.0,INR/Quintal
2020-01-31,Maize,Bihar,Gaya,Gaya Wholesale,2325.0,1907.0,2607.0,5749.0,INR/Quintal
2018-09-27,Apple,Himachal Pradesh,Shimla,Shimla Wholesale,6647.0,5451.0,7454.0,434.0,INR/Quintal
2016-05-14,Oilseeds,Maharashtra,Pune,Pune Wholesale,2918.0,2393.0,3272.0,5286.0,INR/Quintal
2019-08-08,Wheat,Bihar,Muzaffarpur,Muzaffarpur Wholesale,2019.0,1656.0,2264.0,3531.0,INR/Quintal
2016-05-25,Pulses,Madhya Pradesh,Bhopal,Bhopal Wholesale,3782.0,3102.0,4241.0,1960.0,INR/Quintal
2024-04-21,Coconut,Tamil Nadu,Coimbatore,Coimbatore Wholesale,1638.0,1343.0,1837.0,5273.0,INR/Quintal
2015-08-05,Sugarcane,Tamil Nadu,Coimbatore,Coimbatore Wholesale,328.0,269.0,368.0,1693.0,INR/Quintal
2018-08-17,Sugarcane,Maharashtra,Nagpur,Nagpur Wholesale,337.0,276.0,378.0,1802.0,INR/Quintal
2018-03-01,Coconut,Andhra Pradesh,Chittoor,Chittoor Wholesale,3027.0,2482.0,3394.0,2197.0,INR/Quintal
2020-01-02,Maize,Maharashtra,Nashik,Nashik Wholesale,2451.0,2010.0,2749.0,6270.0,INR/Quintal
2023-08-08,Oilseeds,Rajasthan,Jaipur,Jaipur Wholesale,4663.0,3824.0,5229.0,859.0,INR/Quintal
2024-02-06,Rice,Telangana,Hyderabad,Hyderabad Wholesale,3405.0,2792.0,3818.0,2012.0,INR/Quintal
2024-07-18,Coffee,Karnataka,Bangalore,Bangalore Wholesale,14253.0,11689.0,15983.0,4671.0,INR/Quintal
2019-12-16,Coffee,Karnataka,Belgaum,Belgaum Wholesale,23186.0,19014.0,26001.0,2170.0,INR/Quintal
2021-10-28,Coffee,Tamil Nadu,Coimbatore,Coimbatore Wholesale,15780.0,12941.0,17696.0,1956.0,INR/Quintal
2023-01-02,Apple,Jammu and Kashmir,Srinagar,Srinagar Wholesale,4136.0,3392.0,4638.0,2279.0,INR/Quintal
2018-04-20,Rice,Assam,Cachar,Cachar Wholesale,1398.0,1146.0,1568.0,2179.0,INR/Quintal
2021-01-23,Oilseeds,Rajasthan,Jodhpur,Jodhpur Wholesale,3454.0,2833.0,3873.0,1729.0,INR/Quintal
2015-04-01,Coffee,Karnataka,Mysore,Mysore Wholesale,9375.0,7688.0,10513.0,5855.0,INR/Quintal
2016-12-14,Tea,Assam,Cachar,Cachar Wholesale,8336.0,6836.0,9348.0,1523.0,INR/Quintal
2020-02-25,Rice,Bihar,Patna,Patna Wholesale,1288.0,1056.0,1444.0,1955.0,INR/Quintal
2024-11-11,Rice,Tamil Nadu,Chennai,Chennai Wholesale,1870.0,1534.0,2097.0,2248.0,INR/Quintal
2015-02-08,Pulses,Madhya Pradesh,Bhopal,Bhopal Wholesale,3797.0,3114.0,4258.0,3682.0,INR/Quintal
2023-10-03,Pulses,Rajasthan,Jodhpur,Jodhpur Wholesale,7419.0,6084.0,8320.0,360.0,INR/Quintal
2024-08-23,Wheat,Haryana,Gurgaon,Gurgaon Wholesale,2204.0,1807.0,2472.0,2262.0,INR/Quintal
2015-06-22,Tea,West Bengal,Kolkata,Kolkata Wholesale,8870.0,7274.0,9947.0,2264.0,INR/Quintal
2016-10-14,Tea,Kerala,Thrissur,Thrissur Wholesale,11002.0,9022.0,12338.0,948.0,INR/Quintal
2017-01-23,Wheat,Punjab,Amritsar,Amritsar Wholesale,2501.0,2051.0,2805.0,5941.0,INR/Quintal
2018-05-28,Tea,Kerala,Ernakulam,Ernakulam Wholesale,8702.0,7136.0,9758.0,1661.0,INR/Quintal
2025-02-26,Cotton,Telangana,Nizamabad,Nizamabad Wholesale,8615.0,7065.0,9661.0,3663.0,INR/Quintal
2017-12-17,Potato,West Bengal,Kolkata,Kolkata Wholesale,1071.0,878.0,1201.0,3046.0,INR/Quintal
2019-08-11,Coffee,Karnataka,Hubli,Hubli Wholesale,12769.0,10472.0,14319.0,1203.0,INR/Quintal
2021-11-28,Pulses,Rajasthan,Jaipur,Jaipur Wholesale,4707.0,3860.0,5278.0,1011.0,INR/Quintal
2016-03-31,Wheat,Madhya Pradesh,Bhopal,Bhopal Wholesale,2173.0,1782.0,2437.0,1318.0,INR/Quintal
2017-04-08,Wheat,Rajasthan,Udaipur,Udaipur Wholesale,1979.0,1623.0,2219.0,666.0,INR/Quintal
2017-06-13,Tea,Kerala,Ernakulam,Ernakulam Wholesale,11189.0,9176.0,12547.0,2629.0,INR/Quintal
2018-10-16,Rice,Chhattisgarh,Raipur,Raipur Wholesale,1607.0,1318.0,1802.0,1828.0,INR/Quintal
2020-05-12,Coconut,Tamil Nadu,Chennai,Chennai Wholesale,2762.0,2265.0,3097.0,1577.0,INR/Quintal
2023-05-31,Sugarcane,Karnataka,Belgaum,Belgaum Wholesale,437.0,358.0,490.0,4136.0,INR/Quintal
2021-08-31,Apple,Jammu and Kashmir,Srinagar,Srinagar Wholesale,6230.0,5109.0,6986.0,1457.0,INR/Quintal
2020-06-19,Maize,Bihar,Purnia,Purnia Wholesale,2021.0,1657.0,2266.0,835.0,INR/Quintal
2021-07-23,Maize,Andhra Pradesh,Guntur,Guntur Wholesale,2226.0,1825.0,2496.0,2761.0,INR/Quintal
2015-07-09,Wheat,Madhya Pradesh,Bhopal,Bhopal Wholesale,1739.0,1426.0,1950.0,2583.0,INR/Quintal
2016-05-19,Coffee,Tamil Nadu,Coimbatore,Coimbatore Wholesale,17644.0,14469.0,19786.0,894.0,INR/Quintal
2018-04-29,Cotton,Maharashtra,Mumbai,Mumbai Wholesale,6720.0,5511.0,7536.0,6555.0,INR/Quintal
2019-03-12,Coffee,Karnataka,Hubli,Hubli Wholesale,13317.0,10921.0,14934.0,7018.0,INR/Quintal
2024-06-02,Wheat,Bihar,Gaya,Gaya Wholesale,3143.0,2578.0,3525.0,898.0,INR/Quintal
2024-07-12,Coffee,Kerala,Thrissur,Thrissur Wholesale,20292.0,16641.0,22755.0,2856.0,INR/Quintal
2017-04-03,Pulses,Madhya Pradesh,Bhopal,Bhopal Wholesale,4619.0,3788.0,5180.0,2221.0,INR/Quintal
2017-07-17,Coffee,Karnataka,Hubli,Hubli Wholesale,11532.0,9457.0,12932.0,1074.0,INR/Quintal
2017-07-22,Tea,Assam,Cachar,Cachar Wholesale,10952.0,8981.0,12282.0,1849.0,INR/Quintal
2018-02-14,Tea,Assam,Tinsukia,Tinsukia Wholesale,7246.0,5942.0,8126.0,828.0,INR/Quintal
2015-05-14,Cotton,Gujarat,Vadodara,Vadodara Wholesale,5288.0,4337.0,5930.0,3932.0,INR/Quintal
2020-10-06,Pulses,Madhya Pradesh,Bhopal,Bhopal Wholesale,4860.0,3986.0,5450.0,348.0,INR/Quintal
2024-12-06,Sugarcane,Maharashtra,Mumbai,Mumbai Wholesale,518.0,425.0,581.0,4912.0,INR/Quintal
2016-11-15,Rice,Telangana,Nizamabad,Nizamabad Wholesale,1426.0,1169.0,1599.0,2062.0,INR/Quintal
2022-06-12,Coconut,Kerala,Thrissur,Thrissur Wholesale,3199.0,2623.0,3587.0,2052.0,INR/Quintal
2021-01-29,Pulses,Uttar Pradesh,Lucknow,Lucknow Wholesale,4695.0,3850.0,5265.0,2385.0,INR/Quintal
2020-01-27,Oilseeds,Maharashtra,Mumbai,Mumbai Wholesale,3832.0,3143.0,4297.0,3178.0,INR/Quintal
2017-03-25,Potato,West Bengal,Darjeeling,Darjeeling Wholesale,1758.0,1442.0,1971.0,1885.0,INR/Quintal
2018-03-18,Coconut,Kerala,Kozhikode,Kozhikode Wholesale,2453.0,2012.0,2751.0,3962.0,INR/Quintal
2015-03-21,Wheat,Haryana,Faridabad,Faridabad Wholesale,1808.0,1483.0,2027.0,2540.0,INR/Quintal
2023-01-12,Coconut,Kerala,Kozhikode,Kozhikode Wholesale,2198.0,1803.0,2465.0,3013.0,INR/Quintal
2023-12-29,Oilseeds,Rajasthan,Jaipur,Jaipur Wholesale,3618.0,2967.0,4057.0,1231.0,INR/Quintal
2015-07-22,Cotton,Gujarat,Vadodara,Vadodara Wholesale,5784.0,4743.0,6486.0,3526.0,INR/Quintal
2022-09-12,Oilseeds,Maharashtra,Nagpur,Nagpur Wholesale,3627.0,2974.0,4067.0,2668.0,INR/Quintal
2018-06-06,Tea,West Bengal,Howrah,Howrah Wholesale,16032.0,13147.0,17978.0,2646.0,INR/Quintal
2019-08-27,Coffee,Kerala,Ernakulam,Ernakulam Wholesale,16752.0,13738.0,18786.0,2089.0,INR/Quintal
2018-06-04,Rice,Telangana,Hyderabad,Hyderabad Wholesale,1408.0,1155.0,1579.0,2134.0,INR/Quintal
2019-08-10,Maize,Bihar,Patna,Patna Wholesale,1692.0,1388.0,1897.0,3106.0,INR/Quintal
2019-04-05,Wheat,Rajasthan,Udaipur,Udaipur Wholesale,1928.0,1581.0,2162.0,3336.0,INR/Quintal
2024-08-13,Coconut,Karnataka,Hubli,Hubli Wholesale,2261.0,1854.0,2535.0,2388.0,INR/Quintal
2024-07-05,Maize,Maharashtra,Nashik,Nashik Wholesale,2179.0,1787.0,2444.0,4914.0,INR/Quintal
2020-09-25,Coffee,Kerala,Kozhikode,Kozhikode Wholesale,16193.0,13280.0,18159.0,2369.0,INR/Quintal
2018-06-10,Tea,Assam,Cachar,Cachar Wholesale,13674.0,11214.0,15334.0,2315.0,INR/Quintal
2024-03-30,Tea,Kerala,Kozhikode,Kozhikode Wholesale,7877.0,6460.0,8833.0,840.0,INR/Quintal
2019-03-30,Coffee,Tamil Nadu,Madurai,Madurai Wholesale,20597.0,16891.0,23097.0,4357.0,INR/Quintal
2018-03-12,Wheat,Punjab,Amritsar,Amritsar Wholesale,2009.0,1648.0,2253.0,4092.0,INR/Quintal
2024-07-18,Maize,Bihar,Patna,Patna Wholesale,1905.0,1562.0,2136.0,2491.0,INR/Quintal
2024-10-24,Pulses,Maharashtra,Pune,Pune Wholesale,6421.0,5266.0,7201.0,3283.0,INR/Quintal
2018-10-28,Tea,West Bengal,Howrah,Howrah Wholesale,17076.0,14004.0,19149.0,2770.0,INR/Quintal
2024-12-16,Maize,Maharashtra,Nashik,Nashik Wholesale,2005.0,1644.0,2248.0,4590.0,INR/Quintal
2024-02-13,Sugarcane,Uttar Pradesh,Varanasi,Varanasi Wholesale,523.0,429.0,586.0,6721.0,INR/Quintal
2022-05-27,Coconut,Karnataka,Mysore,Mysore Wholesale,3349.0,2746.0,3756.0,1255.0,INR/Quintal
2016-04-15,Maize,Bihar,Patna,Patna Wholesale,2026.0,1661.0,2272.0,1717.0,INR/Quintal
2023-04-07,Sugarcane,Tamil Nadu,Chennai,Chennai Wholesale,378.0,310.0,424.0,4625.0,INR/Quintal
2017-11-01,Sugarcane,Karnataka,Belgaum,Belgaum Wholesale,450.0,369.0,505.0,2185.0,INR/Quintal
2018-09-15,Tea,Assam,Cachar,Cachar Wholesale,13892.0,11393.0,15579.0,2202.0,INR/Quintal
2022-08-15,Wheat,Bihar,Muzaffarpur,Muzaffarpur Wholesale,2625.0,2153.0,2944.0,786.0,INR/Quintal
2022-10-02,Cotton,Telangana,Warangal,Warangal Wholesale,7599.0,6232.0,8522.0,907.0,INR/Quintal
2017-08-25,Tea,Assam,Kamrup,Kamrup Wholesale,15682.0,12860.0,17586.0,1784.0,INR/Quintal
2015-12-24,Coconut,Tamil Nadu,Coimbatore,Coimbatore Wholesale,1862.0,1527.0,2088.0,3029.0,INR/Quintal
2023-04-08,Coconut,Karnataka,Hubli,Hubli Wholesale,1407.0,1154.0,1578.0,2354.0,INR/Quintal
2024-07-11,Wheat,Bihar,Purnia,Purnia Wholesale,2490.0,2042.0,2792.0,1987.0,INR/Quintal
2016-10-29,Wheat,Punjab,Patiala,Patiala Wholesale,1593.0,1306.0,1786.0,730.0,INR/Quintal
2016-01-08,Oilseeds,Gujarat,Surat,Surat Wholesale,2969.0,2435.0,3329.0,920.0,INR/Quintal
2017-10-28,Coffee,Tamil Nadu,Coimbatore,Coimbatore Wholesale,15148.0,12423.0,16987.0,755.0,INR/Quintal
2018-02-19,Coffee,Kerala,Ernakulam,Ernakulam Wholesale,12770.0,10472.0,14320.0,3120.0,INR/Quintal
2018-10-03,Coconut,Karnataka,Belgaum,Belgaum Wholesale,2584.0,2119.0,2898.0,3572.0,INR/Quintal
2022-06-16,Coffee,Kerala,Ernakulam,Ernakulam Wholesale,21615.0,17726.0,24239.0,1337.0,INR/Quintal
2015-03-31,Potato,Punjab,Ludhiana,Ludhiana Wholesale,1131.0,928.0,1268.0,1273.0,INR/Quintal
2025-03-08,Apple,Himachal Pradesh,Mandi,Mandi Wholesale,10726.0,8796.0,12028.0,2398.0,INR/Quintal
2022-07-08,Tea,West Bengal,Kolkata,Kolkata Wholesale,8419.0,6904.0,9441.0,4066.0,INR/Quintal
2024-04-10,Wheat,Uttar Pradesh,Lucknow,Lucknow Wholesale,2972.0,2437.0,3333.0,2120.0,INR/Quintal
2023-11-24,Oilseeds,Rajasthan,Jaipur,Jaipur Wholesale,5562.0,4561.0,6237.0,1330.0,INR/Quintal
2016-06-23,Sugarcane,Maharashtra,Nashik,Nashik Wholesale,359.0,294.0,403.0,1579.0,INR/Quintal
